Unnamed: 0,store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,year,month,day,sales
0,111,5,713,1,1,0,0,,,,7265.08
0,500,6,421,1,0,0,0,,,,4584.36
0,716,7,0,0,0,0,0,,,,0.0
0,761,5,0,0,1,2,1,,,,0.0
0,675,3,445,1,1,0,0,,,,4505.87
0,852,7,0,0,0,0,0,2014.0,7.0,9.0,0.0
0,915,2,455,1,1,0,0,2013.0,2.0,7.0,5711.4
0,808,5,560,1,0,0,0,,,,5764.56
0,160,1,710,1,1,0,1,2013.0,12.0,8.0,8093.01
0,666,4,666,1,1,0,0,,,,7289.16
0,535,6,561,1,0,0,0,,,,5394.9
0,692,6,410,1,0,0,0,2015.0,11.0,7.0,4448.77
0,428,6,470,1,0,0,0,2013.0,12.0,1.0,4903.38
0,536,7,0,0,0,0,0,,,,0.0
0,780,2,1135,1,1,0,0,,,,10495.9
0,105,4,418,1,0,0,1,2014.0,12.0,6.0,4288.0
0,316,3,904,1,1,0,0,2013.0,9.0,10.0,9302.08
0,302,7,0,0,0,0,0,2014.0,7.0,12.0,0.0
0,972,6,183,1,0,0,0,2013.0,7.0,9.0,1458.92
0,124,7,0,0,0,0,0,2014.0,3.0,8.0,0.0
0,975,3,533,1,0,0,1,2015.0,8.0,7.0,4794.05
0,865,1,576,1,0,0,0,,,,6211.29
0,288,1,313,1,0,0,0,2013.0,8.0,7.0,3639.73
0,167,4,940,1,0,0,0,,,,7365.95
0,1113,4,720,1,1,0,1,,,,6923.12
0,654,4,621,1,0,0,0,,,,5828.38
0,825,4,410,1,0,0,0,,,,3559.68
0,912,3,759,1,1,0,1,,,,6624.02
0,123,1,1085,1,0,0,0,2013.0,6.0,5.0,8261.4
0,1060,1,883,1,0,0,0,2013.0,9.0,12.0,6921.48
0,735,7,0,0,0,0,0,,,,0.0
0,982,6,598,1,0,0,0,,,,5800.7
0,1007,6,1539,1,0,0,0,,,,12322.83
0,496,5,838,1,1,0,0,,,,8112.93
0,349,4,787,1,1,0,1,,,,7842.09
0,779,1,994,1,1,0,1,,,,10776.95
0,218,2,811,1,1,0,0,,,,8154.58
0,735,6,381,1,0,0,0,,,,3683.02
0,1027,1,1938,1,1,0,0,,,,18227.79
0,644,7,0,0,0,0,0,,,,0.0
0,747,5,793,1,1,0,0,,,,8571.16
0,507,1,782,1,1,0,0,,,,9179.89
0,1022,5,709,1,0,0,0,,,,5815.16
0,362,4,1147,1,1,0,0,2014.0,3.0,7.0,9559.71
0,547,2,360,1,1,0,0,2013.0,9.0,4.0,4683.32
0,391,4,618,1,0,0,0,,,,4899.09
0,795,6,492,1,0,0,0,2014.0,11.0,1.0,4615.47
0,1076,2,673,1,0,0,1,,,,5928.42
0,480,5,638,1,0,0,0,2014.0,12.0,12.0,5912.87
0,928,4,691,1,1,0,0,,,,7696.78
0,1091,2,646,1,0,0,0,,,,6404.55
0,353,6,957,1,0,0,0,,,,6231.32
0,115,1,671,1,1,0,0,2013.0,2.0,12.0,7475.58
0,232,6,181,1,0,0,0,2013.0,2.0,3.0,1693.26
0,714,6,292,1,0,0,0,2013.0,9.0,2.0,3193.94
0,551,4,1005,1,1,0,0,2014.0,4.0,9.0,8138.95
0,563,7,0,0,0,0,0,2013.0,8.0,12.0,0.0
0,769,1,3577,1,1,0,0,,,,12587.4
0,341,4,0,0,0,1,0,2013.0,9.0,5.0,0.0
0,472,2,678,1,1,0,0,,,,5836.09
0,308,4,753,1,0,0,0,,,,6280.36
0,407,4,0,0,0,1,0,2013.0,3.0,10.0,0.0
0,1066,1,1084,1,0,0,0,,,,9877.8
0,780,7,0,0,0,0,0,,,,0.0
0,536,6,579,1,0,0,0,,,,5522.26
0,61,2,610,1,0,0,1,,,,5749.77
0,757,1,754,1,1,0,0,,,,8488.55
0,498,5,785,1,0,0,0,,,,6334.25
0,865,2,587,1,0,0,0,2015.0,10.0,2.0,6495.03
0,310,3,796,1,1,0,0,2015.0,4.0,2.0,9158.88
0,299,5,788,1,1,0,0,,,,7725.59
0,511,3,767,1,0,0,1,2014.0,10.0,9.0,6376.27
0,773,5,792,1,0,0,0,,,,7194.06
0,340,4,0,0,0,1,0,,,,0.0
0,854,1,556,1,0,0,0,2013.0,8.0,7.0,4843.5
0,710,4,322,1,0,0,0,,,,3646.47
0,488,5,392,1,1,0,0,2015.0,6.0,3.0,4033.42
0,25,7,0,0,0,0,0,,,,0.0
0,287,6,899,1,0,0,0,,,,8982.29
0,408,5,585,1,1,0,1,,,,6296.0
0,841,2,342,1,1,0,0,,,,2863.05
0,276,2,494,1,0,0,1,,,,3930.4
0,274,7,1378,1,0,0,0,2013.0,8.0,12.0,6328.17
0,859,3,661,1,1,0,0,,,,6509.2
0,1048,6,433,1,0,0,0,,,,4783.81
0,757,2,509,1,1,0,0,,,,6047.68
0,738,1,841,1,1,0,0,,,,10472.82
0,320,1,1884,1,1,0,0,,,,17499.48
0,694,7,0,0,0,0,0,,,,0.0
0,1015,7,0,0,0,0,0,2013.0,10.0,11.0,0.0
0,251,4,2514,1,1,0,0,,,,20356.87
0,24,6,557,1,0,0,0,,,,5618.21
0,461,4,374,1,1,0,0,2015.0,2.0,7.0,3741.47
0,598,5,630,1,0,0,0,,,,5435.13
0,204,1,640,1,1,0,0,2015.0,12.0,1.0,7695.2
0,677,5,657,1,1,0,0,2013.0,6.0,12.0,7751.16
0,609,7,0,0,0,0,0,,,,0.0
0,345,2,483,1,0,0,0,2015.0,12.0,5.0,5160.24
0,161,1,882,1,1,0,1,,,,9084.73
0,547,1,431,1,0,0,0,,,,4902.1
0,274,1,1962,1,0,1,0,2014.0,9.0,6.0,13962.8
0,521,2,324,1,0,0,0,,,,3263.36
0,994,5,510,1,1,0,0,,,,5138.69
0,995,7,0,0,0,0,0,,,,0.0
0,470,7,0,0,0,0,0,,,,0.0
0,329,1,342,1,1,0,0,2014.0,3.0,3.0,4223.43
0,877,5,788,1,1,0,0,2014.0,7.0,3.0,6948.18
0,87,5,703,1,0,0,0,2013.0,1.0,3.0,6042.13
0,74,7,0,0,0,0,0,,,,0.0
0,128,2,646,1,1,0,0,,,,7010.63
0,417,3,750,1,0,0,1,,,,5759.38
0,446,2,731,1,1,0,1,,,,6708.61
0,422,3,499,1,1,0,0,,,,4990.89
0,429,2,303,1,0,0,1,,,,3161.18
0,658,7,0,0,0,0,0,,,,0.0
0,480,4,608,1,1,0,1,,,,5317.73
0,983,2,1302,1,0,0,0,2013.0,12.0,2.0,11575.39
0,934,2,765,1,1,0,1,2014.0,7.0,1.0,7952.21
0,673,3,475,1,0,0,1,2013.0,2.0,1.0,4443.99
0,901,6,487,1,0,0,0,2014.0,1.0,3.0,4982.18
0,352,1,731,1,1,0,0,,,,8203.41
0,684,4,673,1,1,0,0,2014.0,5.0,6.0,7895.7
0,380,2,1145,1,0,0,0,,,,10024.01
0,906,5,1303,1,1,0,0,,,,11115.3
0,848,2,688,1,0,0,0,,,,5756.81
0,725,4,568,1,1,0,0,,,,6141.99
0,587,7,0,0,0,0,0,2014.0,12.0,1.0,0.0
0,715,7,0,0,0,0,0,2014.0,11.0,5.0,0.0
0,859,5,805,1,1,0,0,2014.0,10.0,1.0,7465.15
0,81,5,650,1,0,0,1,,,,6365.48
0,61,2,507,1,1,0,1,,,,5312.77
0,799,4,795,1,0,0,0,2015.0,12.0,3.0,7009.01
0,207,4,1299,1,1,0,0,2014.0,5.0,6.0,11537.4
0,424,1,887,1,1,0,0,2013.0,4.0,3.0,8655.39
0,994,1,442,1,0,0,0,2015.0,9.0,3.0,4814.37
0,998,2,483,1,0,0,0,2015.0,10.0,3.0,4260.01
0,712,3,485,1,1,0,0,2015.0,6.0,5.0,6421.94
0,237,5,625,1,1,0,0,2015.0,6.0,3.0,6330.59
0,746,3,459,1,0,0,0,,,,4494.62
0,125,2,1601,1,0,0,0,,,,11338.69
0,895,2,843,1,1,0,1,2015.0,2.0,6.0,8347.43
0,662,5,659,1,0,0,0,2013.0,6.0,9.0,6346.44
0,458,2,599,1,1,0,1,,,,6534.92
0,971,2,781,1,0,0,0,,,,5758.36
0,1093,7,0,0,0,0,0,2014.0,1.0,6.0,0.0
0,561,3,792,1,1,0,0,2014.0,5.0,3.0,8005.86
0,386,4,492,1,0,0,0,2014.0,11.0,9.0,4930.98
0,751,1,595,1,0,0,0,2015.0,8.0,6.0,4774.0
0,1087,5,643,1,1,0,0,,,,6713.96
0,219,5,437,1,0,0,0,,,,3833.05
0,675,4,684,1,0,0,0,,,,5366.32
0,657,2,688,1,0,0,0,2014.0,11.0,2.0,5510.99
0,1100,7,0,0,0,0,0,2014.0,6.0,4.0,0.0
0,393,4,508,1,1,0,0,,,,5138.25
0,1046,3,513,1,0,0,0,,,,5386.62
0,18,2,753,1,0,0,0,,,,6406.14
0,451,6,482,1,0,0,0,2014.0,7.0,6.0,4953.85
0,67,1,1011,1,1,0,1,,,,12711.36
0,1094,6,462,1,0,0,0,,,,4906.98
0,436,1,548,1,0,0,0,,,,4588.39
0,230,7,0,0,0,0,0,2013.0,1.0,9.0,0.0
0,908,5,421,1,1,0,1,,,,4729.06
0,773,2,834,1,1,0,0,,,,7747.24
0,151,2,631,1,0,0,0,2014.0,10.0,6.0,5791.87
0,844,3,430,1,0,0,1,2015.0,8.0,7.0,4286.44
0,1055,6,1008,1,0,0,0,,,,7611.61
0,978,7,0,0,0,0,0,2014.0,9.0,2.0,0.0
0,494,1,1311,1,1,0,0,2014.0,1.0,12.0,11265.89
0,433,6,492,1,0,0,0,,,,4778.26
0,779,1,1466,1,0,0,1,,,,13780.26
0,486,4,707,1,0,0,1,,,,5953.75
0,914,4,1185,1,1,0,0,,,,10810.02
0,1018,3,1755,1,1,0,1,,,,15446.38
0,543,5,186,1,0,0,0,,,,1844.15
0,318,2,624,1,1,0,0,,,,6281.28
0,392,2,678,1,0,0,0,2014.0,8.0,4.0,5904.75
0,948,5,1906,1,0,0,0,,,,7221.32
0,52,6,473,1,0,0,0,2015.0,11.0,4.0,5681.33
0,103,7,0,0,0,0,0,2014.0,7.0,12.0,0.0
0,232,1,293,1,0,0,0,2014.0,7.0,7.0,2916.18
0,579,3,791,1,1,0,0,2015.0,7.0,1.0,7764.13
0,924,2,444,1,0,0,0,2014.0,9.0,9.0,4180.66
0,38,3,532,1,1,0,0,,,,5495.16
0,1047,2,565,1,1,0,1,,,,6180.46
0,728,3,401,1,1,0,0,2015.0,1.0,7.0,4739.78
0,867,5,428,1,1,0,0,,,,4752.65
0,165,4,450,1,1,0,0,,,,4571.26
0,1056,4,448,1,1,0,0,,,,5219.74
0,25,5,0,0,1,1,0,2015.0,1.0,5.0,0.0
0,1030,2,322,1,0,0,0,,,,3113.11
0,916,7,0,0,0,0,0,,,,0.0
0,759,2,954,1,1,0,1,,,,9478.39
0,426,1,899,1,0,0,1,,,,7874.73
0,193,7,0,0,0,0,0,2015.0,1.0,2.0,0.0
0,213,4,634,1,1,0,0,2015.0,5.0,2.0,7210.63
0,626,2,668,1,0,0,0,,,,6462.63
0,259,3,2217,1,0,0,1,,,,9810.18
0,656,1,429,1,1,0,0,,,,4152.37
0,98,7,0,0,0,0,0,2014.0,5.0,1.0,0.0
0,1062,4,719,1,1,0,1,,,,7735.02
0,915,1,442,1,0,0,0,,,,4563.13
0,793,3,445,1,1,0,0,2013.0,5.0,6.0,4672.41
0,82,4,925,1,0,0,0,,,,7178.69
0,870,2,958,1,1,0,0,,,,8449.34
0,352,5,952,1,1,0,0,2014.0,5.0,12.0,8434.24
0,573,5,318,1,0,0,0,,,,3340.3
0,94,7,0,0,0,0,0,2014.0,6.0,4.0,0.0
0,770,2,651,1,0,0,1,2014.0,12.0,8.0,6687.13
0,271,3,689,1,0,0,1,2013.0,7.0,8.0,5796.14
0,482,7,0,0,0,0,0,2015.0,11.0,1.0,0.0
0,487,6,733,1,0,0,0,,,,6378.96
0,781,5,750,1,1,0,0,,,,6027.35
0,1019,6,681,1,0,0,0,,,,6728.89
0,271,7,0,0,0,0,0,,,,0.0
0,228,1,696,1,1,0,0,2013.0,3.0,6.0,8030.23
0,163,7,0,0,0,0,0,,,,0.0
0,796,1,850,1,1,0,1,,,,10045.64
0,931,7,199,1,0,0,0,,,,1547.33
0,514,2,619,1,1,0,0,,,,6708.23
0,1030,2,405,1,1,0,0,,,,4556.61
0,270,2,1136,1,0,0,0,2015.0,10.0,3.0,8593.18
0,891,7,0,0,0,0,0,,,,0.0
0,461,1,398,1,0,0,0,,,,3456.07
0,673,3,560,1,1,0,0,,,,6284.74
0,34,2,1163,1,1,0,0,2014.0,1.0,7.0,12786.47
0,458,1,873,1,1,0,1,2013.0,12.0,8.0,9027.3
0,717,4,439,1,0,0,0,,,,3780.99
0,307,2,309,1,0,0,0,2013.0,12.0,2.0,2484.77
0,114,7,0,0,0,0,0,,,,0.0
0,442,2,570,1,0,0,1,,,,4696.82
0,419,3,993,1,1,0,0,2015.0,1.0,7.0,9498.11
0,443,6,448,1,0,0,0,,,,4193.78
0,6,4,557,1,0,0,0,,,,4241.47
0,483,1,652,1,0,0,0,2013.0,2.0,9.0,4955.6
0,1016,7,0,0,0,0,0,,,,0.0
0,402,7,0,0,0,0,0,,,,0.0
0,375,3,929,1,1,0,0,2013.0,6.0,3.0,9531.05
0,855,5,685,1,1,0,0,2013.0,8.0,2.0,7221.32
0,769,3,3246,1,1,0,1,,,,11145.89
0,343,2,504,1,0,0,0,2014.0,11.0,3.0,4749.56
0,1049,2,743,1,1,0,0,,,,6668.5
0,150,7,0,0,0,0,0,,,,0.0
0,236,4,1232,1,1,0,0,,,,11908.05
0,820,1,1291,1,1,0,0,,,,14156.01
0,660,4,617,1,1,0,0,2014.0,9.0,1.0,5833.49
0,416,5,1263,1,1,0,1,,,,10391.86
0,595,3,1768,1,1,0,0,2014.0,3.0,9.0,15642.77
0,300,3,968,1,1,0,0,2014.0,2.0,7.0,8568.57
0,840,3,1293,1,0,0,0,2013.0,11.0,12.0,10238.52
0,613,2,0,0,0,1,1,2013.0,1.0,1.0,0.0
0,806,1,745,1,1,0,0,,,,9029.9
0,708,2,402,1,1,0,0,2013.0,5.0,11.0,3881.22
0,974,2,861,1,0,0,1,,,,7043.53
0,945,4,560,1,1,0,0,2015.0,5.0,2.0,5584.63
0,895,3,795,1,0,0,0,,,,6948.44
0,55,5,673,1,1,0,0,,,,6695.46
0,1020,5,1116,1,1,0,0,,,,10055.86
0,422,2,417,1,1,0,1,2013.0,2.0,7.0,4496.83
0,837,7,0,0,0,0,0,,,,0.0
0,745,3,788,1,0,0,0,,,,6196.03
0,891,7,0,0,0,0,0,2015.0,5.0,7.0,0.0
0,698,6,1969,1,0,0,0,,,,15482.9
0,981,5,727,1,0,0,0,,,,6014.09
0,772,3,474,1,0,0,1,2015.0,11.0,3.0,4204.7
0,603,4,1030,1,1,0,0,2014.0,6.0,3.0,8933.55
0,1064,3,924,1,0,0,0,,,,7227.51
0,247,1,489,1,0,0,0,,,,4979.69
0,1070,3,695,1,0,0,0,,,,5461.0
0,54,3,528,1,0,0,0,,,,4786.15
0,264,5,1075,1,1,0,0,,,,8658.68
0,600,4,572,1,1,0,0,,,,6628.96
0,832,2,698,1,1,0,1,,,,7324.04
0,426,4,625,1,1,0,0,2013.0,7.0,11.0,5764.97
0,662,5,871,1,1,0,0,,,,9067.66
0,504,5,847,1,0,0,1,2015.0,10.0,4.0,7214.31
0,1051,4,789,1,0,0,0,,,,5783.09
0,305,4,550,1,1,0,0,,,,5726.97
0,202,3,405,1,0,0,0,2013.0,12.0,6.0,4326.15
0,533,4,911,1,0,0,0,,,,8558.38
0,265,7,0,0,0,0,0,,,,0.0
0,58,7,0,0,0,0,0,,,,0.0
0,909,1,1279,1,1,0,1,2015.0,1.0,6.0,13320.62
0,21,1,397,1,0,0,0,2013.0,11.0,2.0,3858.16
0,554,7,0,0,0,0,0,2015.0,8.0,2.0,0.0
0,902,1,753,1,1,0,0,2014.0,3.0,2.0,8114.6
0,415,1,591,1,1,0,0,,,,7127.49
0,718,1,919,1,1,0,0,,,,9541.73
0,338,3,567,1,1,0,0,,,,6371.76
0,597,4,658,1,0,0,0,,,,4417.43
0,336,4,0,0,1,1,0,2015.0,4.0,6.0,0.0
0,610,7,0,0,0,0,0,2013.0,7.0,4.0,0.0
0,64,3,665,1,0,0,1,,,,7885.33
0,1080,3,848,1,1,0,0,,,,9838.1
0,924,1,446,1,0,0,0,,,,4155.67
0,270,2,1099,1,0,0,0,2013.0,12.0,11.0,8449.49
0,1055,6,755,1,0,0,0,,,,5947.21
0,254,6,247,1,0,0,0,2015.0,4.0,7.0,2302.62
0,538,3,576,1,1,0,0,2014.0,5.0,3.0,6099.19
0,544,2,2253,1,1,0,0,,,,18760.99
0,341,2,769,1,1,0,0,,,,6133.03
0,452,7,0,0,0,0,0,2013.0,6.0,1.0,0.0
0,429,4,429,1,1,0,0,2013.0,10.0,1.0,5582.01
0,427,1,1209,1,1,0,0,2013.0,7.0,1.0,12302.79
0,777,1,284,1,0,0,0,,,,2811.19
0,461,6,563,1,0,0,0,2013.0,9.0,11.0,4741.96
0,702,1,292,1,0,0,0,,,,3253.27
0,931,5,508,1,0,0,0,,,,4496.7
0,521,3,544,1,1,0,0,2015.0,3.0,6.0,5835.44
0,510,6,537,1,0,0,0,2014.0,11.0,1.0,4965.65
0,376,7,0,0,0,0,0,,,,0.0
0,497,2,1290,1,1,0,0,2014.0,4.0,2.0,11292.42
0,220,5,545,1,0,0,0,2014.0,12.0,12.0,5522.98
0,862,3,1180,1,1,0,0,,,,11208.58
0,423,4,1961,1,1,0,0,,,,11223.62
0,385,1,529,1,0,0,0,2013.0,11.0,3.0,5843.53
0,728,3,410,1,0,0,0,,,,3975.46
0,358,1,1567,1,1,0,0,,,,16258.16
0,480,6,400,1,0,0,0,,,,4023.31
0,470,2,1979,1,1,0,0,2014.0,1.0,7.0,17466.24
0,404,1,805,1,1,0,0,,,,9221.12
0,81,1,541,1,0,0,0,,,,5375.83
0,881,4,791,1,1,0,1,,,,6876.2
0,50,4,294,1,0,0,0,2014.0,10.0,7.0,3350.27
0,86,1,530,1,0,0,1,,,,4463.85
0,888,1,925,1,1,0,0,,,,9751.76
0,309,3,588,1,1,0,1,,,,6194.27
0,1010,7,0,0,0,0,0,2013.0,11.0,8.0,0.0
0,565,1,771,1,0,0,1,2015.0,6.0,7.0,6620.52
0,1066,6,1085,1,0,0,0,2013.0,9.0,11.0,10702.72
0,205,5,0,0,1,1,0,2014.0,3.0,10.0,0.0
0,210,5,346,1,1,0,0,2014.0,7.0,3.0,3336.88
0,582,5,808,1,1,0,1,,,,7886.99
0,888,1,797,1,1,0,0,2015.0,2.0,2.0,8580.2
0,480,4,709,1,1,0,0,2014.0,6.0,3.0,6160.87
0,655,4,792,1,1,0,1,2014.0,9.0,10.0,8252.38
0,1107,1,581,1,0,0,0,,,,4866.5
0,511,7,0,0,0,0,0,,,,0.0
0,1114,5,3537,1,1,0,0,2013.0,7.0,6.0,22492.34
0,915,6,614,1,0,0,0,,,,6570.4
0,716,4,426,1,1,0,0,2013.0,4.0,7.0,5272.68
0,927,1,1641,1,0,0,1,,,,8432.62
0,472,1,824,1,1,0,0,,,,7308.29
0,232,3,253,1,0,0,0,2014.0,9.0,4.0,2668.59
0,127,2,684,1,1,0,0,2015.0,5.0,5.0,7242.76
0,231,1,328,1,0,0,0,2015.0,9.0,3.0,3382.46
0,336,7,0,0,0,0,0,,,,0.0
0,782,3,421,1,1,0,0,2013.0,6.0,2.0,4586.35
0,512,4,1361,1,0,0,0,,,,5598.22
0,66,6,759,1,0,0,0,,,,7118.2
0,1042,6,375,1,0,0,0,2015.0,7.0,2.0,3797.79
0,159,3,607,1,0,0,1,2014.0,11.0,6.0,6152.0
0,918,4,644,1,0,0,1,,,,5345.44
0,714,5,314,1,1,0,0,2013.0,12.0,4.0,4372.91
0,123,3,1123,1,1,0,0,,,,9786.14
0,20,4,1135,1,1,0,0,2013.0,5.0,12.0,10074.22
0,876,6,269,1,0,0,0,,,,2375.9
0,455,4,391,1,1,0,0,2013.0,7.0,3.0,5212.78
0,541,1,684,1,0,0,0,2013.0,8.0,7.0,5775.66
0,87,1,1085,1,1,0,0,2014.0,3.0,3.0,11951.48
0,196,5,714,1,1,0,0,,,,5530.31
0,697,5,1139,1,1,0,0,,,,12083.26
0,664,3,536,1,0,0,0,2013.0,10.0,7.0,4703.13
0,489,3,520,1,0,0,0,2014.0,11.0,6.0,4992.04
0,48,5,445,1,1,0,0,2015.0,8.0,5.0,4454.7
0,830,2,520,1,0,0,1,,,,5406.82
0,1103,6,464,1,0,0,0,2014.0,1.0,3.0,4906.96
0,294,1,1158,1,1,0,0,,,,11957.51
0,705,4,839,1,0,0,0,,,,6765.09
0,641,6,446,1,0,0,0,,,,4191.21
0,448,6,523,1,0,0,0,2014.0,1.0,3.0,5237.51
0,788,4,1671,1,0,0,0,,,,15910.07
0,299,2,859,1,0,0,0,,,,7226.13
0,667,7,0,0,0,0,0,,,,0.0
0,365,2,675,1,1,0,0,2014.0,1.0,4.0,7212.15
0,418,5,670,1,1,0,0,2013.0,7.0,6.0,6448.07
0,491,6,576,1,0,0,0,,,,5704.32
0,170,1,518,1,1,0,1,,,,6076.06
0,149,4,521,1,1,0,0,2014.0,3.0,4.0,6296.44
0,1087,5,627,1,1,0,0,,,,6450.76
0,505,3,700,1,1,0,0,2014.0,8.0,1.0,6486.25
0,95,5,0,0,1,2,1,,,,0.0
0,407,3,347,1,1,0,0,2014.0,8.0,1.0,4239.98
0,275,2,687,1,0,0,0,2014.0,11.0,2.0,5547.62
0,647,4,638,1,1,0,0,,,,6175.6
0,301,1,480,1,0,0,0,,,,4500.7
0,160,2,456,1,0,0,0,,,,4320.1
0,200,1,911,1,0,0,1,2013.0,5.0,8.0,7030.7
0,514,7,0,0,0,0,0,2014.0,4.0,5.0,0.0
0,304,1,1055,1,0,0,1,2014.0,8.0,9.0,6529.45
0,880,5,885,1,1,0,0,2015.0,8.0,5.0,8685.26
0,197,7,0,0,0,0,0,2014.0,12.0,10.0,0.0
0,581,6,337,1,0,0,0,2014.0,1.0,3.0,3083.26
0,885,6,754,1,0,0,0,,,,6593.85
0,256,4,1037,1,0,0,1,2015.0,9.0,4.0,7651.62
0,694,5,694,1,0,0,0,,,,6068.58
0,557,6,598,1,0,0,0,,,,5083.95
0,1011,6,1164,1,0,0,0,,,,9365.68
0,585,1,1266,1,1,0,1,2013.0,1.0,7.0,11946.2
0,253,4,790,1,1,0,0,2014.0,8.0,5.0,6745.04
0,932,5,945,1,1,0,1,,,,8800.59
0,958,6,443,1,0,0,0,,,,3648.17
0,859,7,0,0,0,0,0,,,,0.0
0,328,1,0,0,0,2,1,2013.0,1.0,4.0,0.0
0,321,4,634,1,1,0,0,2013.0,12.0,9.0,6860.04
0,783,2,732,1,1,0,0,,,,7293.19
0,824,5,858,1,0,0,1,,,,6742.88
0,853,7,0,0,0,0,0,2014.0,1.0,6.0,0.0
0,731,7,0,0,0,0,0,2013.0,1.0,12.0,0.0
0,402,6,753,1,0,0,0,,,,6229.02
0,1040,5,954,1,1,0,0,2013.0,11.0,1.0,9578.25
0,156,2,724,1,0,0,0,,,,6326.23
0,350,6,811,1,0,0,1,2015.0,4.0,4.0,8352.37
0,531,1,512,1,1,0,0,2013.0,4.0,11.0,4812.75
0,891,3,1089,1,1,0,0,2014.0,3.0,12.0,9108.85
0,482,7,0,0,0,0,0,,,,0.0
0,377,3,1059,1,1,0,1,,,,8612.21
0,33,1,1016,1,1,0,0,,,,10849.62
0,451,5,0,0,1,2,1,2015.0,3.0,4.0,0.0
0,267,7,0,0,0,0,0,,,,0.0
0,962,5,782,1,0,0,0,,,,6131.29
0,396,3,1105,1,1,0,1,2014.0,4.0,6.0,11058.98
0,108,6,853,1,0,0,0,,,,9732.66
0,191,3,852,1,1,0,0,,,,8097.14
0,105,1,704,1,1,0,0,2014.0,10.0,11.0,7931.95
0,622,1,532,1,1,0,0,,,,5940.48
0,966,6,497,1,0,0,0,,,,4417.74
0,480,7,0,0,0,0,0,,,,0.0
0,362,7,0,0,0,0,0,,,,0.0
0,537,4,553,1,0,0,0,,,,4711.07
0,130,2,582,1,0,0,0,2013.0,7.0,5.0,5395.36
0,727,5,409,1,0,0,0,,,,3931.86
0,295,2,514,1,0,0,0,2013.0,12.0,3.0,5098.59
0,881,4,625,1,1,0,1,,,,4946.94
0,1090,4,818,1,0,0,1,2013.0,4.0,4.0,6465.2
0,742,2,990,1,1,0,0,2014.0,4.0,11.0,10152.72
0,390,1,799,1,0,0,0,,,,6628.17
0,671,4,526,1,0,0,0,,,,4758.88
0,76,3,700,1,0,0,0,,,,6147.53
0,281,3,522,1,1,0,0,2013.0,10.0,4.0,6128.31
0,587,4,717,1,1,0,0,,,,9116.6
0,819,6,475,1,0,0,0,,,,4975.54
0,692,1,1215,1,1,0,0,,,,12441.85
0,984,4,523,1,0,0,0,,,,4169.01
0,298,3,543,1,0,0,1,2013.0,4.0,9.0,5451.26
0,121,5,711,1,0,0,0,,,,6530.59
0,619,5,430,1,0,0,0,,,,3972.41
0,378,5,840,1,1,0,1,,,,7621.37
0,180,1,990,1,1,0,0,,,,9926.39
0,734,6,378,1,0,0,0,,,,3723.02
0,973,4,935,1,1,0,0,,,,8136.37
0,727,7,0,0,0,0,1,,,,0.0
0,255,2,605,1,1,0,0,,,,6297.89
0,360,7,0,0,0,0,0,2013.0,6.0,10.0,0.0
0,297,7,0,0,0,0,0,,,,0.0
0,1048,3,410,1,0,0,0,,,,4541.5
0,1037,1,669,1,1,0,0,2014.0,3.0,3.0,7179.65
0,80,5,548,1,0,0,0,,,,5615.89
0,220,4,685,1,1,0,1,,,,5709.89
0,556,2,824,1,0,0,0,2015.0,10.0,2.0,7275.85
0,280,7,0,0,0,0,0,2015.0,1.0,3.0,0.0
0,1066,3,1221,1,1,0,0,2014.0,5.0,11.0,11655.39
0,182,6,497,1,0,0,1,,,,5087.56
0,609,7,0,0,0,0,0,2014.0,6.0,4.0,0.0
0,811,4,636,1,0,0,1,2013.0,3.0,1.0,4157.56
0,312,3,460,1,1,0,0,2013.0,6.0,2.0,4749.37
0,105,7,0,0,0,0,0,,,,0.0
0,486,5,600,1,1,0,0,2013.0,5.0,7.0,5175.17
0,971,6,948,1,0,0,0,,,,7554.93
0,539,5,0,0,1,2,1,,,,0.0
0,798,6,586,1,0,0,0,2015.0,4.0,4.0,5428.61
0,267,6,1482,1,0,0,0,2013.0,12.0,1.0,12365.5
0,193,2,620,1,0,0,0,,,,3937.33
0,199,4,581,1,1,0,0,2015.0,8.0,1.0,6739.4
0,1114,2,2483,1,0,0,0,2013.0,12.0,2.0,14878.39
0,21,6,570,1,0,0,0,2014.0,1.0,2.0,5184.04
0,230,1,1110,1,1,0,0,,,,11051.8
0,318,1,909,1,1,0,0,,,,9913.5
0,811,7,0,0,0,0,0,2015.0,8.0,2.0,0.0
0,97,2,733,1,1,0,1,,,,7651.78
0,440,4,0,0,0,1,1,2015.0,1.0,1.0,0.0
0,1067,2,549,1,1,0,1,,,,6119.05
0,271,3,974,1,1,0,0,2015.0,1.0,4.0,9618.96
0,943,7,0,0,0,0,0,,,,0.0
0,591,6,357,1,0,0,0,,,,3510.58
0,748,7,0,0,0,0,0,2013.0,3.0,3.0,0.0
0,854,4,0,0,0,1,0,,,,0.0
0,215,5,0,0,1,2,1,2015.0,3.0,4.0,0.0
0,801,2,524,1,1,0,0,2014.0,2.0,9.0,6214.66
0,803,5,384,1,0,0,1,,,,4231.77
0,198,3,350,1,1,0,0,2015.0,6.0,5.0,2923.71
0,938,2,797,1,0,0,0,,,,6282.43
0,9,6,491,1,0,0,0,,,,5036.91
